ensemble_size,property_diversity_level,encoding_method,classification_problem,auc,euc,diversity_score,property_diversity
1,0.4,diverse_properties,HIV-protease,0.7592945533378342,0.24070544666216576,0.8315740874737809,0.2550129766519206
1,0.4,diverse_properties,T-cell-epitopes,0.7710707419537798,0.22892925804622022,0.8018995565228784,0.6359666510489724
1,0.4,diverse_properties,HLA-binding,0.803444058568622,0.196555941431378,0.23960525911273345,0.1758026590034012
1,0.4,similar_properties,HIV-protease,0.7215126638633373,0.27848733613666266,0.2441890213380815,0.7297991712929991
1,0.4,similar_properties,T-cell-epitopes,0.8492879709788981,0.15071202902110192,0.1975716448569731,0.17054536022837796
1,0.4,similar_properties,HLA-binding,0.7613272788199772,0.2386727211800228,0.3847214630988659,0.7934071522413738
1,0.6000000000000001,novel_only,HIV-protease,0.8344332173786629,0.16556678262133706,0.9883376392258809,0.036827208597617234
1,0.6000000000000001,novel_only,T-cell-epitopes,0.7591134403344781,0.24088655966552186,0.7510944583526438,0.7523273875501497
1,0.6000000000000001,novel_only,HLA-binding,0.859306220347048,0.14069377965295204,0.004335839621377291,0.10090748271600802
1,0.6000000000000001,orthonormal_only,HIV-protease,0.8740226574024036,0.1259773425975964,0.7980292599266986,0.568921895696289
1,0.6000000000000001,orthonormal_only,T-cell-epitopes,0.7261620925253335,0.2738379074746665,0.5835609576466954,0.19884180000174345
1,0.6000000000000001,orthonormal_only,HLA-binding,0.7214525799827003,0.2785474200172997,0.5007342662277716,0.8916469789988294
1,0.6000000000000001,mixed_novel_orthonormal,HIV-protease,0.7784820502073331,0.22151794979266692,0.9358855452710182,0.060594230698834406
1,0.6000000000000001,mixed_novel_orthonormal,T-cell-epitopes,0.7432203053611881,0.2567796946388119,0.17626487264564594,0.5440559230419078
1,0.6000000000000001,mixed_novel_orthonormal,HLA-binding,0.8907175484259677,0.10928245157403227,0.1409414575650304,0.8152874686723535
1,0.6000000000000001,diverse_properties,HIV-protease,0.7070954006685828,0.2929045993314172,0.6129070169512065,0.5244829375305995
1,0.6000000000000001,diverse_properties,T-cell-epitopes,0.8344615606207668,0.16553843937923318,0.16854505541250997,0.15167792420739212
1,0.6000000000000001,diverse_properties,HLA-binding,0.7437291790983491,0.2562708209016509,0.3626086801677624,0.7792934973097174
1,0.6000000000000001,similar_properties,HIV-protease,0.7978967246954688,0.2021032753045312,0.2962656692624187,0.22811680403068857
1,0.6000000000000001,similar_properties,T-cell-epitopes,0.8858118221912314,0.11418817780876855,0.9602306134051867,0.3963955342168676
1,0.6000000000000001,similar_properties,HLA-binding,0.7521422682850784,0.24785773171492165,0.8896324681179145,0.08936075785180964
1,0.8,novel_only,HIV-protease,0.8468124320423477,0.15318756795765232,0.10841766535278785,0.48418848720874286
1,0.8,novel_only,T-cell-epitopes,0.829509268711414,0.17049073128858605,0.3362791885699906,0.5893074843894625
1,0.8,novel_only,HLA-binding,0.7540768769200829,0.24592312307991715,0.3760881380194463,0.14081488896458338
1,0.8,orthonormal_only,HIV-protease,0.779490691709865,0.22050930829013504,0.6562977014708032,0.8975833964209468
1,0.8,orthonormal_only,T-cell-epitopes,0.8717147271041221,0.12828527289587788,0.3500647766271565,0.44256483723714024
1,0.8,orthonormal_only,HLA-binding,0.883839905891392,0.11616009410860795,0.25927205558120425,0.15887376033596312
1,0.8,mixed_novel_orthonormal,HIV-protease,0.8354650352724344,0.16453496472756557,0.9282831310163282,0.716489506711816
1,0.8,mixed_novel_orthonormal,T-cell-epitopes,0.8757777239241824,0.1242222760758176,0.4215026899082396,0.8396642033418723
1,0.8,mixed_novel_orthonormal,HLA-binding,0.8488648354436447,0.15113516455635534,0.9922767942111341,0.553516554907856
1,0.8,diverse_properties,HIV-protease,0.8675857085432196,0.1324142914567804,0.011340629849824868,0.17202918073862417
1,0.8,diverse_properties,T-cell-epitopes,0.7710130074780477,0.22898699252195232,0.8376651373715467,0.7043888911349977
1,0.8,diverse_properties,HLA-binding,0.7254719302268392,0.2745280697731608,0.7716713950092201,0.46898351355628454
1,0.8,similar_properties,HIV-protease,0.7995021246523806,0.20049787534761943,0.12180592736728835,0.5595760126074254
1,0.8,similar_properties,T-cell-epitopes,0.7712056595320904,0.22879434046790958,0.17595229750834673,0.2157015520123895
1,0.8,similar_properties,HLA-binding,0.8600770164830687,0.13992298351693133,0.6122021346682206,0.8216101604053758
1,1.0,novel_only,HIV-protease,0.8753328739819057,0.12466712601809427,0.2834995248126576,0.33560430864108093
1,1.0,novel_only,T-cell-epitopes,0.7207359666083799,0.2792640333916201,0.7369733487533661,0.1697433918920488
1,1.0,novel_only,HLA-binding,0.8297435687048403,0.17025643129515966,0.0827779300647491,0.46349590923520756
1,1.0,orthonormal_only,HIV-protease,0.7687197015209556,0.2312802984790444,0.35634635055128916,0.01620266391924674
1,1.0,orthonormal_only,T-cell-epitopes,0.8619697657643599,0.1380302342356401,0.2786419190205828,0.8660466727654408
1,1.0,orthonormal_only,HLA-binding,0.7867336319809553,0.21326636801904475,0.10036316586495553,0.5968772001377171
1,1.0,mixed_novel_orthonormal,HIV-protease,0.8654311889047165,0.1345688110952835,0.8407063366175735,0.2213787432976051
1,1.0,mixed_novel_orthonormal,T-cell-epitopes,0.8057380627311279,0.1942619372688721,0.7998216650495247,0.8249200213302902
1,1.0,mixed_novel_orthonormal,HLA-binding,0.8841929232586003,0.11580707674139967,0.5612368409836331,0.5863088131300763
1,1.0,diverse_properties,HIV-protease,0.7958292827245134,0.20417071727548664,0.8019951965303085,0.5222788215649792
1,1.0,diverse_properties,T-cell-epitopes,0.8221573276575794,0.17784267234242057,0.843414270947245,0.25984890131786653
1,1.0,diverse_properties,HLA-binding,0.8203487066471262,0.17965129335287378,0.6352580037279646,0.9084671389729829
1,1.0,similar_properties,HIV-protease,0.8506264219283346,0.1493735780716654,0.10398311484195855,0.5565406440854144
1,1.0,similar_properties,T-cell-epitopes,0.7604305256607342,0.2395694743392658,0.3631144255466403,0.4998666457526487
1,1.0,similar_properties,HLA-binding,0.740825008782905,0.259174991217095,0.5978759291818179,0.5860221225639732
2,0.0,novel_only,HIV-protease,0.8206232456186741,0.17937675438132594,0.8943055197931938,0.2943595377757684
2,0.0,novel_only,T-cell-epitopes,0.7729779020838837,0.22702209791611627,0.43993971587603364,0.2561119546061289
2,0.0,novel_only,HLA-binding,0.7644281121203079,0.23557188787969208,0.1471253576166559,0.25400311802023967
2,0.0,orthonormal_only,HIV-protease,0.8040063473641367,0.19599365263586332,0.4692596633111624,0.2464826382230395
2,0.0,orthonormal_only,T-cell-epitopes,0.8033859585707032,0.19661404142929684,0.17526066313001976,0.6419263982812808
2,0.0,orthonormal_only,HLA-binding,0.8627097609982499,0.13729023900175008,0.831886149943383,0.005117796707733935
2,0.0,mixed_novel_orthonormal,HIV-protease,0.7745630162745014,0.22543698372549859,0.3881829034580119,0.2288437891588878
2,0.0,mixed_novel_orthonormal,T-cell-epitopes,0.7840062840170297,0.21599371598297035,0.6946696948778514,0.22951677640438295
2,0.0,mixed_novel_orthonormal,HLA-binding,0.7597809672319683,0.2402190327680317,0.05014057969205121,0.053550017358708124
2,0.0,diverse_properties,HIV-protease,0.877912903096517,0.12208709690348296,0.5579949510069122,0.9730566485134792
2,0.0,diverse_properties,T-cell-epitopes,0.7106726666737068,0.28932733332629323,0.1761048577261083,0.07763159097671146
2,0.0,diverse_properties,HLA-binding,0.8264985060655597,0.17350149393444025,0.32816977237565614,0.024622634072030802
2,0.0,similar_properties,HIV-protease,0.7112395351119921,0.2887604648880079,0.9951799891456284,0.8022791003324232
2,0.0,similar_properties,T-cell-epitopes,0.889651301215797,0.11034869878420295,0.5181560380692503,0.7134989583369044
2,0.0,similar_properties,HLA-binding,0.7093304366799454,0.29066956332005456,0.05455199642399655,0.893859629306276
2,0.2,novel_only,HIV-protease,0.7697579638823568,0.23024203611764316,0.3978081847178223,0.3710491708954302
2,0.2,novel_only,T-cell-epitopes,0.7118811920959744,0.28811880790402555,0.07076058970305077,0.17519519559856334
2,0.2,novel_only,HLA-binding,0.7268615297848048,0.2731384702151952,0.763621122703091,0.9873240903435163
2,0.2,orthonormal_only,HIV-protease,0.8226149814585472,0.17738501854145283,0.09729793932686615,0.9725014108560607
2,0.2,orthonormal_only,T-cell-epitopes,0.7391386660939702,0.26086133390602984,0.9687595373251774,0.8265968741853791
2,0.2,orthonormal_only,HLA-binding,0.701026728595086,0.29897327140491403,0.017727205554250447,0.9417799295037217
2,0.2,mixed_novel_orthonormal,HIV-protease,0.8092327108490357,0.1907672891509643,0.26849105132728346,0.5183345692159455
2,0.2,mixed_novel_orthonormal,T-cell-epitopes,0.7027923704076231,0.2972076295923769,0.9521817730884279,0.9231851428271113
2,0.2,mixed_novel_orthonormal,HLA-binding,0.8697695334298853,0.13023046657011472,0.6372845333894268,0.48576664710648465
2,0.2,diverse_properties,HIV-protease,0.7337593786499259,0.2662406213500741,0.24003778808243414,0.0923267964462724
2,0.2,diverse_properties,T-cell-epitopes,0.7840902811427213,0.21590971885727872,0.8198685079777974,0.5578507852966537
2,0.2,diverse_properties,HLA-binding,0.7232402901886636,0.27675970981133635,0.15140537199259263,0.25903909589092733
2,0.2,similar_properties,HIV-protease,0.7605484717278183,0.23945152827218175,0.9063439135403761,0.7506067500355833
2,0.2,similar_properties,T-cell-epitopes,0.856252823052123,0.14374717694787698,0.9908106653638451,0.4890023309979993
2,0.2,similar_properties,HLA-binding,0.8213716767300179,0.17862832326998213,0.2778466656266759,0.07302702424096397
2,0.4,novel_only,HIV-protease,0.8378075451729199,0.1621924548270801,0.005473045991534309,0.7880845539013643
2,0.4,novel_only,T-cell-epitopes,0.7996179847046435,0.20038201529535649,0.7695631942884222,0.7286503300312772
2,0.4,novel_only,HLA-binding,0.8855448982844978,0.11445510171550222,0.41059859991639247,0.5584126066079146
2,0.4,orthonormal_only,HIV-protease,0.7721844983577357,0.22781550164226427,0.5467928477066342,0.41457136181617815
2,0.4,orthonormal_only,T-cell-epitopes,0.7038809161511523,0.29611908384884766,0.18045747018320124,0.5424978729025387
2,0.4,orthonormal_only,HLA-binding,0.7144204915042073,0.2855795084957927,0.6899211509348048,0.7534726112615225
2,0.4,mixed_novel_orthonormal,HIV-protease,0.732802106842564,0.26719789315743603,0.06805488747928723,0.11450442856493226
2,0.4,mixed_novel_orthonormal,T-cell-epitopes,0.7082617057997278,0.2917382942002722,0.7592974101563439,0.14538888809346406
2,0.4,mixed_novel_orthonormal,HLA-binding,0.8842209438285711,0.11577905617142892,0.788920312129476,0.95455081391767
2,0.4,diverse_properties,HIV-protease,0.7846166376164729,0.21538336238352707,0.4896038084001382,0.1951929519630231
2,0.4,diverse_properties,T-cell-epitopes,0.7842079285043417,0.21579207149565827,0.7964403552070293,0.41578797859735883
2,0.4,diverse_properties,HLA-binding,0.8006670432059854,0.19933295679401464,0.2925588887166506,0.46701291432107483
2,0.4,similar_properties,HIV-protease,0.8068402454129173,0.19315975458708268,0.7951430034581183,0.3271537923214586
2,0.4,similar_properties,T-cell-epitopes,0.8894985372231199,0.11050146277688011,0.5773283671168644,0.25921790835870984
2,0.4,similar_properties,HLA-binding,0.8154576972497833,0.18454230275021666,0.6016398515114086,0.5746786525652368
2,0.6000000000000001,novel_only,HIV-protease,0.8719652597094292,0.12803474029057083,0.3466207852296962,0.6438777076442285
2,0.6000000000000001,novel_only,T-cell-epitopes,0.7309367410259664,0.2690632589740336,0.7222415322006592,0.4643323528502469
2,0.6000000000000001,novel_only,HLA-binding,0.7789046266376906,0.22109537336230944,0.5426954069157377,0.23761965849603117
2,0.6000000000000001,orthonormal_only,HIV-protease,0.7015979954794938,0.29840200452050625,0.5528835855896064,0.4444914697537393
2,0.6000000000000001,orthonormal_only,T-cell-epitopes,0.759536069515119,0.24046393048488102,0.9156515388717805,0.9454032488962121
2,0.6000000000000001,orthonormal_only,HLA-binding,0.73042011273011,0.26957988726989,0.45346217991558735,0.34203692172533917
2,0.6000000000000001,mixed_novel_orthonormal,HIV-protease,0.7300735999455611,0.2699264000544389,0.9536069415386585,0.018544365048645206
2,0.6000000000000001,mixed_novel_orthonormal,T-cell-epitopes,0.8123279988940697,0.1876720011059303,0.9723603585206918,0.2107701706708116
2,0.6000000000000001,mixed_novel_orthonormal,HLA-binding,0.8596454008549861,0.14035459914501391,0.36795549754013746,0.649620160496906
2,0.6000000000000001,diverse_properties,HIV-protease,0.7908176152566851,0.20918238474331485,0.4476228989761559,0.15279595143011437
2,0.6000000000000001,diverse_properties,T-cell-epitopes,0.7646130234942093,0.23538697650579066,0.6268438344633391,0.26048796059361434
2,0.6000000000000001,diverse_properties,HLA-binding,0.8635325547173093,0.13646744528269072,0.7586608147066753,0.4572723377559621
2,0.6000000000000001,similar_properties,HIV-protease,0.7439778487556331,0.2560221512443669,0.6324169168316675,0.46094358966129967
2,0.6000000000000001,similar_properties,T-cell-epitopes,0.7519800366223114,0.2480199633776886,0.3709733025766281,0.28836267243389924
2,0.6000000000000001,similar_properties,HLA-binding,0.8682000340067236,0.13179996599327637,0.9222300063907743,0.8319314547567457
2,0.8,novel_only,HIV-protease,0.7827381211881289,0.2172618788118711,0.9794241012989612,0.7160236772792403
2,0.8,novel_only,T-cell-epitopes,0.8230651944316526,0.1769348055683474,0.9593708086695866,0.973507740552568
2,0.8,novel_only,HLA-binding,0.8884280022081202,0.11157199779187976,0.4794439541722918,0.9484482046084798
2,0.8,orthonormal_only,HIV-protease,0.8923992067914335,0.10760079320856653,0.021723086064223462,0.7610806169685069
2,0.8,orthonormal_only,T-cell-epitopes,0.7239697865363655,0.27603021346363454,0.006609405739276819,0.3077177282308583
2,0.8,orthonormal_only,HLA-binding,0.788297838571198,0.21170216142880205,0.9233255774617067,0.7209194087518828
2,0.8,mixed_novel_orthonormal,HIV-protease,0.7950361565524632,0.20496384344753682,0.9366902094633041,0.7687192627265761
2,0.8,mixed_novel_orthonormal,T-cell-epitopes,0.8878462390350178,0.1121537609649822,0.5555436517749993,0.5628950862413868
2,0.8,mixed_novel_orthonormal,HLA-binding,0.7727490607419424,0.22725093925805762,0.26641548485095734,0.13312090774186558
2,0.8,diverse_properties,HIV-protease,0.7195085805067454,0.2804914194932546,0.22658376359491295,0.8805225044553855
2,0.8,diverse_properties,T-cell-epitopes,0.7607435910835052,0.2392564089164948,0.1322026938873745,0.967407504058147
2,0.8,diverse_properties,HLA-binding,0.8668935328467574,0.1331064671532426,0.6044701617426356,0.6709679758393063
2,0.8,similar_properties,HIV-protease,0.8285179091176607,0.17148209088233934,0.9756909822771097,0.018121344624163815
2,0.8,similar_properties,T-cell-epitopes,0.8808150783693205,0.11918492163067951,0.36166071018704526,0.1686465403308477
2,0.8,similar_properties,HLA-binding,0.8737342311608552,0.12626576883914475,0.26597105439110524,0.13392413749233656
2,1.0,novel_only,HIV-protease,0.7915722367759866,0.20842776322401335,0.746239947479353,0.3994730237022457
2,1.0,novel_only,T-cell-epitopes,0.7689119886533167,0.23108801134668333,0.7292408057167807,0.3209347548257322
2,1.0,novel_only,HLA-binding,0.8129253891838687,0.1870746108161313,0.8892133467003972,0.6966551128898184
2,1.0,orthonormal_only,HIV-protease,0.8656618495402112,0.1343381504597888,0.07688405424726164,0.752272463205341
2,1.0,orthonormal_only,T-cell-epitopes,0.7695609054578529,0.23043909454214706,0.9828879782636106,0.01392371956960281
2,1.0,orthonormal_only,HLA-binding,0.8242349995902056,0.17576500040979437,0.3167216211866617,0.6291236053459957
2,1.0,mixed_novel_orthonormal,HIV-protease,0.7156359726243061,0.2843640273756939,0.6795847713198329,0.6016652927992322
2,1.0,mixed_novel_orthonormal,T-cell-epitopes,0.7466441552595224,0.25335584474047756,0.7233385238350749,0.8974479115045405
2,1.0,mixed_novel_orthonormal,HLA-binding,0.7759244310488461,0.22407556895115388,0.5842161532556759,0.7242391860797318
2,1.0,diverse_properties,HIV-protease,0.8945935471906095,0.10540645280939054,0.49790497550264656,0.7753464407366129
2,1.0,diverse_properties,T-cell-epitopes,0.7491177589740781,0.25088224102592194,0.8135250780946295,0.2778940863982803
2,1.0,diverse_properties,HLA-binding,0.784416319043089,0.21558368095691105,0.945634452253347,0.9945799521613139
2,1.0,similar_properties,HIV-protease,0.7799355135406656,0.2200644864593344,0.16333390340241638,0.8379402770309448
2,1.0,similar_properties,T-cell-epitopes,0.8594224824181679,0.14057751758183212,0.8141604462743349,0.3536016244337824
2,1.0,similar_properties,HLA-binding,0.7707770348932441,0.22922296510675588,0.03691289687052024,0.31569066192424866
3,0.0,novel_only,HIV-protease,0.7209831345791955,0.2790168654208045,0.8459653310565681,0.05152837261784171
3,0.0,novel_only,T-cell-epitopes,0.7712295070743507,0.22877049292564933,0.6855826227896501,0.498941665440757
3,0.0,novel_only,HLA-binding,0.7513966248190875,0.24860337518091247,0.05726961135310016,0.798582345904969
3,0.0,orthonormal_only,HIV-protease,0.75994669258536,0.24005330741464004,0.6366253477215811,0.819975526597832
3,0.0,orthonormal_only,T-cell-epitopes,0.8568012340946961,0.1431987659053039,0.6921610184768723,0.15200223927079282
3,0.0,orthonormal_only,HLA-binding,0.7411507718444059,0.2588492281555941,0.3881509872286729,0.6691508171259996
3,0.0,mixed_novel_orthonormal,HIV-protease,0.8630128124989851,0.1369871875010149,0.7970402799141363,0.7499477657423538
3,0.0,mixed_novel_orthonormal,T-cell-epitopes,0.8142354810162764,0.1857645189837236,0.33440224840631916,0.956744327718286
3,0.0,mixed_novel_orthonormal,HLA-binding,0.872931920712817,0.127068079287183,0.4549278260734304,0.873676573809419
3,0.0,diverse_properties,HIV-protease,0.8665893650946009,0.13341063490539906,0.7952835879267337,0.07240771571272608
3,0.0,diverse_properties,T-cell-epitopes,0.7955816279510136,0.20441837204898639,0.7628654499091331,0.7645281730475624
3,0.0,diverse_properties,HLA-binding,0.8351404651186509,0.16485953488134908,0.0022490293596335587,0.11601443539492928
3,0.0,similar_properties,HIV-protease,0.7899862642914668,0.2100137357085332,0.2360832906681153,0.912004127354715
3,0.0,similar_properties,T-cell-epitopes,0.7892192848676467,0.2107807151323533,0.9969217611424278,0.7483511012854759
3,0.0,similar_properties,HLA-binding,0.8209145840844889,0.17908541591551108,0.5839260568082864,0.16605389664000914
3,0.2,novel_only,HIV-protease,0.722813791264852,0.277186208735148,0.6685275600481261,0.47875670435584783
3,0.2,novel_only,T-cell-epitopes,0.8070421196642399,0.1929578803357601,0.9624636415563274,0.9483383544035623
3,0.2,novel_only,HLA-binding,0.7312658124513032,0.2687341875486968,0.10498079417072848,0.0022081446876186517
3,0.2,orthonormal_only,HIV-protease,0.8492096045797012,0.15079039542029882,0.7972308654766089,0.8289011636102134
3,0.2,orthonormal_only,T-cell-epitopes,0.7256168188598057,0.27438318114019433,0.35437591486450115,0.3703130061743385
3,0.2,orthonormal_only,HLA-binding,0.8314484911926653,0.16855150880733472,0.10713486731028155,0.8151119464588715
3,0.2,mixed_novel_orthonormal,HIV-protease,0.809269983018606,0.19073001698139402,0.3452717149556819,0.5509823690736122
3,0.2,mixed_novel_orthonormal,T-cell-epitopes,0.7041535583828066,0.2958464416171934,0.5497491056236145,0.8960983162165919
3,0.2,mixed_novel_orthonormal,HLA-binding,0.8339154839474028,0.16608451605259722,0.11705146243610276,0.06156158643637588
3,0.2,diverse_properties,HIV-protease,0.8030727109709705,0.19692728902902945,0.33605526288551013,0.8387308162735161
3,0.2,diverse_properties,T-cell-epitopes,0.7859341380318512,0.2140658619681488,0.6345588040769778,0.7715956194882813
3,0.2,diverse_properties,HLA-binding,0.7801535148644569,0.21984648513554306,0.17824254673212037,0.0789872915188431
3,0.2,similar_properties,HIV-protease,0.8161409243638283,0.18385907563617165,0.8668498299696332,0.535440046615746
3,0.2,similar_properties,T-cell-epitopes,0.7908508643829819,0.2091491356170181,0.44214148419297494,0.3018063751357647
3,0.2,similar_properties,HLA-binding,0.8907715170893372,0.10922848291066278,0.3950270557479296,0.612718445328304
3,0.4,novel_only,HIV-protease,0.8164824992717592,0.1835175007282408,0.6250378746428631,0.09330128044155517
3,0.4,novel_only,T-cell-epitopes,0.7626638041203647,0.23733619587963528,0.23775667395887212,0.18007474510486166
3,0.4,novel_only,HLA-binding,0.8135374796275079,0.1864625203724921,0.6883835218292355,0.5142607783379842
3,0.4,orthonormal_only,HIV-protease,0.7757466899884431,0.2242533100115569,0.29340474962826735,0.6248728999317655
3,0.4,orthonormal_only,T-cell-epitopes,0.830269779815788,0.16973022018421202,0.20656061948186366,0.4408614546899323
3,0.4,orthonormal_only,HLA-binding,0.8807705174460545,0.1192294825539455,0.7185013658947154,0.7295336819344714
3,0.4,mixed_novel_orthonormal,HIV-protease,0.7265802896928655,0.2734197103071345,0.9162025612932716,0.8634956892144412
3,0.4,mixed_novel_orthonormal,T-cell-epitopes,0.8080339506215848,0.19196604937841522,0.12492149999385982,0.8749343975076388
3,0.4,mixed_novel_orthonormal,HLA-binding,0.8646082892671867,0.1353917107328133,0.04456874827461155,0.9654291087324316
3,0.4,diverse_properties,HIV-protease,0.8071479221011381,0.19285207789886194,0.5027687745143608,0.9916637530745278
3,0.4,diverse_properties,T-cell-epitopes,0.8785740720654351,0.12142592793456486,0.47802030346169655,0.7899314520466074
3,0.4,diverse_properties,HLA-binding,0.8970830938155301,0.10291690618446991,0.9769443319868576,0.21535108534440217
3,0.4,similar_properties,HIV-protease,0.8250747076155851,0.1749252923844149,0.9877208997659181,0.9088191148615754
3,0.4,similar_properties,T-cell-epitopes,0.8373978464701947,0.16260215352980534,0.4189338447693457,0.18072625721998958
3,0.4,similar_properties,HLA-binding,0.7573487865423945,0.24265121345760554,0.4532420959928255,0.5945747939977453
3,0.6000000000000001,novel_only,HIV-protease,0.7943811458563155,0.20561885414368453,0.17656697236261587,0.9323784992498757
3,0.6000000000000001,novel_only,T-cell-epitopes,0.776677460264519,0.223322539735481,0.9789512874779314,0.5896357409567518
3,0.6000000000000001,novel_only,HLA-binding,0.8583475109175572,0.14165248908244277,0.12963815918718236,0.8465761139800251
3,0.6000000000000001,orthonormal_only,HIV-protease,0.8381654389151431,0.16183456108485694,0.5351151024613308,0.46247177470213585
3,0.6000000000000001,orthonormal_only,T-cell-epitopes,0.8845703089957845,0.11542969100421552,0.9274155494381192,0.3161884118205991
3,0.6000000000000001,orthonormal_only,HLA-binding,0.7134990015881967,0.2865009984118033,0.25527909844788077,0.9942909372072379
3,0.6000000000000001,mixed_novel_orthonormal,HIV-protease,0.7923662948409425,0.20763370515905755,0.9288754431823372,0.3434951190725585
3,0.6000000000000001,mixed_novel_orthonormal,T-cell-epitopes,0.8899878373743462,0.11001216262565383,0.515239934821443,0.09475526282090019
3,0.6000000000000001,mixed_novel_orthonormal,HLA-binding,0.7339490760268159,0.2660509239731841,0.8688472116814157,0.23168230977394577
3,0.6000000000000001,diverse_properties,HIV-protease,0.7024865624823015,0.29751343751769854,0.0476815080399029,0.751398891230691
3,0.6000000000000001,diverse_properties,T-cell-epitopes,0.8126586359038537,0.18734136409614632,0.7168896672263696,0.6571393148847035
3,0.6000000000000001,diverse_properties,HLA-binding,0.7384563235660134,0.26154367643398657,0.1287296310693622,0.7940577226706959
