ensemble_size,property_diversity_level,encoding_method,classification_problem,auc,euc,diversity_score,property_diversity
1,0.6000000000000001,mixed_novel_orthonormal,T-cell-epitopes,0.8950193349332172,0.10498066506678283,0.3813925345831123,0.8620743929940099
1,0.6000000000000001,mixed_novel_orthonormal,HLA-binding,0.8369805706938329,0.16301942930616709,0.009823281190488364,0.9053367521744775
1,0.6000000000000001,diverse_properties,HIV-protease,0.7214376493370634,0.27856235066293655,0.3668948795497101,0.9781932399013652
1,0.6000000000000001,diverse_properties,T-cell-epitopes,0.8296141726711003,0.17038582732889973,0.7093881966703762,0.5835726340199827
1,0.6000000000000001,diverse_properties,HLA-binding,0.7697494287236709,0.23025057127632909,0.4519481321269069,0.6383200567561647
1,0.6000000000000001,similar_properties,HIV-protease,0.7151967910306697,0.2848032089693303,0.3271552891172549,0.16192936272204406
1,0.6000000000000001,similar_properties,T-cell-epitopes,0.8164891907042074,0.18351080929579255,0.17802802769351855,0.39714945645450817
1,0.6000000000000001,similar_properties,HLA-binding,0.8415158853006448,0.1584841146993552,0.6311449635494306,0.6738373865070447
1,0.8,novel_only,HIV-protease,0.8660093018243767,0.13399069817562326,0.9545991063352949,0.8059747414430427
1,0.8,novel_only,T-cell-epitopes,0.7710670195096377,0.22893298049036226,0.6319553531869473,0.29957491152911686
1,0.8,novel_only,HLA-binding,0.7382004777521952,0.2617995222478048,0.2702108021113728,0.4125398164064188
1,0.8,orthonormal_only,HIV-protease,0.7515507556763233,0.24844924432367665,0.465756518785847,0.8351869287269567
1,0.8,orthonormal_only,T-cell-epitopes,0.7706889954490966,0.22931100455090336,0.738501886463058,0.8981393588520117
1,0.8,orthonormal_only,HLA-binding,0.7006144961862069,0.29938550381379314,0.8046209443835546,0.8101109886686598
1,0.8,mixed_novel_orthonormal,HIV-protease,0.7694370021993996,0.2305629978006004,0.4022539341511837,0.1271215546664105
1,0.8,mixed_novel_orthonormal,T-cell-epitopes,0.8642792799182,0.13572072008180003,0.15010932823140288,0.12494882475843372
1,0.8,mixed_novel_orthonormal,HLA-binding,0.7266768517673714,0.2733231482326286,0.7555894197402537,0.4114370347774914
1,0.8,diverse_properties,HIV-protease,0.7206484681363805,0.2793515318636195,0.41423234601569925,0.015332261599965924
1,0.8,diverse_properties,T-cell-epitopes,0.7736451645940875,0.2263548354059125,0.4771982704671325,0.7258987771982977
1,0.8,diverse_properties,HLA-binding,0.8457386701689331,0.15426132983106688,0.11983087599185682,0.08612539417809195
1,0.8,similar_properties,HIV-protease,0.7732843783666392,0.2267156216333608,0.265611087621183,0.1754570742619389
1,0.8,similar_properties,T-cell-epitopes,0.7728633291843983,0.22713667081560174,0.9762737172371868,0.804890663483336
1,0.8,similar_properties,HLA-binding,0.8126032424539836,0.18739675754601637,0.5955800697328831,0.4240718037620048
1,1.0,novel_only,HIV-protease,0.7191072251540144,0.2808927748459856,0.3201206014684539,0.9349040735808779
1,1.0,novel_only,T-cell-epitopes,0.8448470701627807,0.1551529298372193,0.6729579770897658,0.15600206611347456
1,1.0,novel_only,HLA-binding,0.7072627963310467,0.2927372036689533,0.19981919943295634,0.6391072926634637
1,1.0,orthonormal_only,HIV-protease,0.7984315729947441,0.2015684270052559,0.7188558522369546,0.9896999857532877
1,1.0,orthonormal_only,T-cell-epitopes,0.7883558280633186,0.2116441719366814,0.6266361317546261,0.8965225749746191
1,1.0,orthonormal_only,HLA-binding,0.846241911766073,0.153758088233927,0.7122745812047938,0.3064718991408236
1,1.0,mixed_novel_orthonormal,HIV-protease,0.8511753088677292,0.14882469113227081,0.49093218768567204,0.5229185935004232
1,1.0,mixed_novel_orthonormal,T-cell-epitopes,0.8079133641970104,0.19208663580298957,0.5082315881732682,0.07335429083605138
1,1.0,mixed_novel_orthonormal,HLA-binding,0.7987744453035415,0.20122555469645853,0.06169643474501363,0.09860248385184867
1,1.0,diverse_properties,HIV-protease,0.7161096634433213,0.2838903365566787,0.9452730606271216,0.5808603441099475
1,1.0,diverse_properties,T-cell-epitopes,0.7752927780201251,0.22470722197987492,0.4104152021321368,0.2746113841701555
1,1.0,diverse_properties,HLA-binding,0.7272005829207431,0.2727994170792569,0.47128962916460304,0.18411396294725102
1,1.0,similar_properties,HIV-protease,0.7617636876239448,0.23823631237605525,0.3375723803378359,0.9730625674002574
1,1.0,similar_properties,T-cell-epitopes,0.8176372805807819,0.1823627194192181,0.6915828937701656,0.9182309957014114
1,1.0,similar_properties,HLA-binding,0.8872596118237274,0.11274038817627263,0.9625337153891853,0.6247016449516893
2,0.0,novel_only,HIV-protease,0.7417240558025215,0.25827594419747846,0.6123640084351293,0.8533154589833929
2,0.0,novel_only,T-cell-epitopes,0.8339376730747307,0.16606232692526934,0.9193053506041974,0.9165440666045092
2,0.0,novel_only,HLA-binding,0.8474909462088207,0.1525090537911793,0.043586034098721305,0.7822645318704479
2,0.0,orthonormal_only,HIV-protease,0.7286170850558163,0.27138291494418365,0.3454139696379851,0.9666653661530553
2,0.0,orthonormal_only,T-cell-epitopes,0.870099401802036,0.12990059819796396,0.38559583284934495,0.3106018421011596
2,0.0,orthonormal_only,HLA-binding,0.7604571002755788,0.23954289972442122,0.637691848982404,0.3361028655285456
2,0.0,mixed_novel_orthonormal,HIV-protease,0.8543181874744732,0.1456818125255268,0.2443840511225347,0.6664303783937366
2,0.0,mixed_novel_orthonormal,T-cell-epitopes,0.7111016791842453,0.28889832081575473,0.13816492890755883,0.9233642036935653
2,0.0,mixed_novel_orthonormal,HLA-binding,0.7149997881654936,0.2850002118345064,0.05507132303415829,0.4903928538892214
2,0.0,diverse_properties,HIV-protease,0.747981944637161,0.25201805536283906,0.5708937127430996,0.6251241672257514
2,0.0,diverse_properties,T-cell-epitopes,0.8881927120802088,0.11180728791979122,0.8408625295638823,0.6159839738493847
2,0.0,diverse_properties,HLA-binding,0.8803425638418024,0.11965743615819757,0.9901542238702252,0.9347850310956529
2,0.0,similar_properties,HIV-protease,0.8245655196652251,0.17543448033477493,0.10390913452714312,0.08509504364170406
2,0.0,similar_properties,T-cell-epitopes,0.8992602220228724,0.10073977797712763,0.970544721355123,0.3190883812740789
2,0.0,similar_properties,HLA-binding,0.7351284990816485,0.26487150091835154,0.8042045212286143,0.5294955989212872
2,0.2,novel_only,HIV-protease,0.8879597835048282,0.11204021649517182,0.12670246858134893,0.80120020203587
2,0.2,novel_only,T-cell-epitopes,0.723632274690999,0.276367725309001,0.16661396465775302,0.5214204561385144
2,0.2,novel_only,HLA-binding,0.7128410114686399,0.2871589885313601,0.27058052652374054,0.49481812947781845
2,0.2,orthonormal_only,HIV-protease,0.7718195872032841,0.22818041279671586,0.368927153761591,0.0453889623687711
2,0.2,orthonormal_only,T-cell-epitopes,0.7111173264440757,0.28888267355592434,0.3544148123552747,0.996794678895919
2,0.2,orthonormal_only,HLA-binding,0.8054250186161453,0.19457498138385465,0.0076088357549181085,0.25332277390692926
2,0.2,mixed_novel_orthonormal,HIV-protease,0.87988776286938,0.12011223713062003,0.7266381109635428,0.5893063790174425
2,0.2,mixed_novel_orthonormal,T-cell-epitopes,0.8130662537194406,0.18693374628055937,0.09775480660568947,0.911956520137343
2,0.2,mixed_novel_orthonormal,HLA-binding,0.763244764170776,0.23675523582922398,0.8797337134967859,0.3143743879752584
2,0.2,diverse_properties,HIV-protease,0.8162088638110767,0.1837911361889233,0.781045392505906,0.28771991824241383
2,0.2,diverse_properties,T-cell-epitopes,0.8695041779133273,0.13049582208667265,0.3019333272022505,0.07005211563265845
2,0.2,diverse_properties,HLA-binding,0.7077275160759061,0.2922724839240939,0.6431619463153062,0.30224167241513367
2,0.2,similar_properties,HIV-protease,0.8920548807703788,0.10794511922962124,0.31824795740167866,0.9214499336510282
2,0.2,similar_properties,T-cell-epitopes,0.8921833114232839,0.10781668857671611,0.74085628301065,0.0798607226281779
2,0.2,similar_properties,HLA-binding,0.7990964472858918,0.2009035527141082,0.46629125855390763,0.9528804411287615
2,0.4,novel_only,HIV-protease,0.7855331811037453,0.21446681889625474,0.6595907049816842,0.8018059703609374
2,0.4,novel_only,T-cell-epitopes,0.8146224539565003,0.18537754604349965,0.7115403576643071,0.21438550940201728
2,0.4,novel_only,HLA-binding,0.7649988430633633,0.2350011569366367,0.39550773430292097,0.38281783229260735
2,0.4,orthonormal_only,HIV-protease,0.835481424510647,0.164518575489353,0.6590754011839132,0.6101029055896449
2,0.4,orthonormal_only,T-cell-epitopes,0.872039775845488,0.12796022415451203,0.3711456097996768,0.5343840114268072
2,0.4,orthonormal_only,HLA-binding,0.8588413722543322,0.1411586277456678,0.017550071748064222,0.28486691973765377
2,0.4,mixed_novel_orthonormal,HIV-protease,0.7948372637498698,0.20516273625013015,0.6592237976163973,0.4570414934862571
2,0.4,mixed_novel_orthonormal,T-cell-epitopes,0.8182904148582802,0.18170958514171975,0.5153462906524203,0.20937002298828145
2,0.4,mixed_novel_orthonormal,HLA-binding,0.7020838061171837,0.2979161938828163,0.8350396575314517,0.2023754231940582
2,0.4,diverse_properties,HIV-protease,0.8540448799693562,0.14595512003064381,0.2545933440191639,0.5618464346541104
2,0.4,diverse_properties,T-cell-epitopes,0.7014388279647022,0.29856117203529775,0.020444356626797666,0.8485700450312589
2,0.4,diverse_properties,HLA-binding,0.7248353892528744,0.2751646107471256,0.3319038472189715,0.14630505548745698
2,0.4,similar_properties,HIV-protease,0.840100256144777,0.159899743855223,0.9460847391082735,0.3679666915584566
2,0.4,similar_properties,T-cell-epitopes,0.7811636948506693,0.21883630514933072,0.6412289389270135,0.46353776791207024
2,0.4,similar_properties,HLA-binding,0.8236113387591544,0.17638866124084562,0.05739284604089745,0.4633378279546153
2,0.6000000000000001,novel_only,HIV-protease,0.8602370142938092,0.13976298570619083,0.08085175178641801,0.0477791368888375
2,0.6000000000000001,novel_only,T-cell-epitopes,0.776583195702278,0.22341680429772204,0.001726732938865605,0.7698606669163488
2,0.6000000000000001,novel_only,HLA-binding,0.882277958861699,0.11772204113830098,0.9111840371485639,0.08140643689831273
2,0.6000000000000001,orthonormal_only,HIV-protease,0.8512087239290108,0.1487912760709892,0.34887605479118045,0.9021853989699385
2,0.6000000000000001,orthonormal_only,T-cell-epitopes,0.7775560214149347,0.22244397858506526,0.5849459826189373,0.19054476761782035
2,0.6000000000000001,orthonormal_only,HLA-binding,0.8028075985563603,0.1971924014436397,0.40646342762722887,0.7442100743250409
2,0.6000000000000001,mixed_novel_orthonormal,HIV-protease,0.721073342343862,0.278926657656138,0.32432047851537826,0.45363938845969887
2,0.6000000000000001,mixed_novel_orthonormal,T-cell-epitopes,0.8013174454661368,0.1986825545338632,0.15630669373395134,0.15902620981647608
2,0.6000000000000001,mixed_novel_orthonormal,HLA-binding,0.8701349326161684,0.12986506738383163,0.7820431980359048,0.23654612510996487
2,0.6000000000000001,diverse_properties,HIV-protease,0.7845830291692653,0.21541697083073474,0.508162281095096,0.6288886613419765
2,0.6000000000000001,diverse_properties,T-cell-epitopes,0.7768028614810191,0.22319713851898093,0.06748241051292125,0.4398807484060173
2,0.6000000000000001,diverse_properties,HLA-binding,0.8952134835648059,0.1047865164351941,0.7508379365347174,0.5578397662107382
2,0.6000000000000001,similar_properties,HIV-protease,0.7717335791435456,0.22826642085645443,0.9147762400229605,0.7980639485800607
2,0.6000000000000001,similar_properties,T-cell-epitopes,0.7476090944684631,0.25239090553153687,0.556162437962125,0.3103140226705078
2,0.6000000000000001,similar_properties,HLA-binding,0.7842880260781693,0.21571197392183072,0.13722904912166212,0.7071625588173184
2,0.8,novel_only,HIV-protease,0.7966858992016174,0.20331410079838264,0.9954154348172713,0.8708933618031028
2,0.8,novel_only,T-cell-epitopes,0.83283182323532,0.16716817676468,0.02305068269826238,0.48824573833351836
2,0.8,novel_only,HLA-binding,0.8101325402751859,0.1898674597248141,0.10959873437540335,0.9204594681226808
2,0.8,orthonormal_only,HIV-protease,0.7698439043556807,0.23015609564431927,0.7055039267301295,0.776558128665954
2,0.8,orthonormal_only,T-cell-epitopes,0.7732306684148612,0.2267693315851388,0.303442497369664,0.055155862880479245
2,0.8,orthonormal_only,HLA-binding,0.8236403309310052,0.1763596690689948,0.8998637811073029,0.9199638693436566
2,0.8,mixed_novel_orthonormal,HIV-protease,0.7663587260668748,0.23364127393312517,0.1780269164446706,0.32810746152822257
2,0.8,mixed_novel_orthonormal,T-cell-epitopes,0.7922185232718771,0.20778147672812286,0.6976975917038211,0.5891391993595941
2,0.8,mixed_novel_orthonormal,HLA-binding,0.849850337240199,0.15014966275980102,0.8628195171680776,0.7310793508591781
2,0.8,diverse_properties,HIV-protease,0.7753363777629225,0.22466362223707748,0.6351768507172602,0.15332527475500246
2,0.8,diverse_properties,T-cell-epitopes,0.8229878969766352,0.1770121030233648,0.06469417942233957,0.06934822707475707
2,0.8,diverse_properties,HLA-binding,0.8028938249472064,0.1971061750527936,0.6683733117665871,0.09279924970912412
2,0.8,similar_properties,HIV-protease,0.815844938136786,0.18415506186321395,0.17924548192694378,0.2959931693437272
2,0.8,similar_properties,T-cell-epitopes,0.852792076443501,0.14720792355649903,0.7883012881510018,0.7744142244268256
2,0.8,similar_properties,HLA-binding,0.7297067824345584,0.27029321756544156,0.32197245675559183,0.5851939433369713
2,1.0,novel_only,HIV-protease,0.7562960508901635,0.2437039491098365,0.6976268680247588,0.8220718056510535
2,1.0,novel_only,T-cell-epitopes,0.7781282875325536,0.2218717124674464,0.15487611260217915,0.7653412433029034
2,1.0,novel_only,HLA-binding,0.8864336101764579,0.11356638982354206,0.6296286455802326,0.6863112510676572
2,1.0,orthonormal_only,HIV-protease,0.8745961769299364,0.1254038230700636,0.1737528424515017,0.4511996891979968
2,1.0,orthonormal_only,T-cell-epitopes,0.8810322026007827,0.11896779739921726,0.5256964462743473,0.7209203209649941
2,1.0,orthonormal_only,HLA-binding,0.7599138714050564,0.2400861285949436,0.319999670874506,0.9670350020476361
2,1.0,mixed_novel_orthonormal,HIV-protease,0.7392396364066783,0.26076036359332166,0.7559160947724601,0.8071755138657067
2,1.0,mixed_novel_orthonormal,T-cell-epitopes,0.7368553313643232,0.26314466863567676,0.46745135829583584,0.6247431777466166
2,1.0,mixed_novel_orthonormal,HLA-binding,0.8183856270444184,0.18161437295558158,0.11612136678514917,0.5098150880813062
2,1.0,diverse_properties,HIV-protease,0.8391130271087123,0.16088697289128773,0.4444813404550345,0.5507787610164896
2,1.0,diverse_properties,T-cell-epitopes,0.8981619293780645,0.1018380706219355,0.11038412312717572,0.5242352772485462
2,1.0,diverse_properties,HLA-binding,0.7408577466013081,0.2591422533986919,0.2823119371815892,0.022155469381156534
2,1.0,similar_properties,HIV-protease,0.8404179179635954,0.15958208203640456,0.8743623258801219,0.2971545514550453
2,1.0,similar_properties,T-cell-epitopes,0.8880116135377049,0.11198838646229514,0.16530582517474735,0.46927218491455325
2,1.0,similar_properties,HLA-binding,0.8412759587919695,0.15872404120803052,0.07748877274382537,0.4474508795382228
3,0.0,novel_only,HIV-protease,0.8772814956145825,0.12271850438541754,0.7519829903715989,0.9802860273847808
3,0.0,novel_only,T-cell-epitopes,0.7702213702475067,0.2297786297524933,0.7790337901766821,0.906936200016658
3,0.0,novel_only,HLA-binding,0.7193393473166696,0.2806606526833304,0.6974634451459854,0.6080003544638141
3,0.0,orthonormal_only,HIV-protease,0.7744027091018695,0.22559729089813052,0.31504917147831757,0.8087860113422244
3,0.0,orthonormal_only,T-cell-epitopes,0.7471095228057614,0.2528904771942386,0.013550026763275547,0.9523968636959962
3,0.0,orthonormal_only,HLA-binding,0.7784417306937986,0.22155826930620137,0.9509760541363337,0.9921128842793859
3,0.0,mixed_novel_orthonormal,HIV-protease,0.8729254150245361,0.12707458497546387,0.8586982373388923,0.3432235901045063
3,0.0,mixed_novel_orthonormal,T-cell-epitopes,0.7479275881249688,0.25207241187503115,0.742590953249394,0.22423246269578767
3,0.0,mixed_novel_orthonormal,HLA-binding,0.7691840365524283,0.23081596344757171,0.20802410335311594,0.7321029925319202
3,0.0,diverse_properties,HIV-protease,0.7304154786125495,0.2695845213874505,0.4135924302226409,0.01808858221117937
3,0.0,diverse_properties,T-cell-epitopes,0.8203951812839063,0.17960481871609368,0.2532703134105272,0.08793437842076368
3,0.0,diverse_properties,HLA-binding,0.7391558537521195,0.26084414624788055,0.5089776939380455,0.0725966656326611
3,0.0,similar_properties,HIV-protease,0.7693780170666095,0.23062198293339053,0.8120893713965457,0.9057401954301416
3,0.0,similar_properties,T-cell-epitopes,0.8699341651632202,0.1300658348367798,0.215759485278622,0.9564346527126188
3,0.0,similar_properties,HLA-binding,0.7603212183084909,0.23967878169150914,0.04822443295914791,0.5379839062951149
3,0.2,novel_only,HIV-protease,0.7072941177098919,0.2927058822901081,0.5107840619020667,0.9339048609348211
3,0.2,novel_only,T-cell-epitopes,0.8052525344177023,0.19474746558229772,0.06974641434733941,0.26301808079730804
3,0.2,novel_only,HLA-binding,0.7287118773689283,0.2712881226310717,0.26163889905431015,0.5362039133436272
3,0.2,orthonormal_only,HIV-protease,0.7133957613364622,0.2866042386635378,0.6601241681955202,0.9348627979845001
3,0.2,orthonormal_only,T-cell-epitopes,0.7981726717343468,0.2018273282656532,0.836253777730294,0.9906115777129824
3,0.2,orthonormal_only,HLA-binding,0.879154400356705,0.120845599643295,0.9228732420141912,0.5467438182388071
3,0.2,mixed_novel_orthonormal,HIV-protease,0.7977524472157368,0.2022475527842632,0.4401806732103911,0.5748436369682717
3,0.2,mixed_novel_orthonormal,T-cell-epitopes,0.7155559018487186,0.28444409815128135,0.15115046506721408,0.5024314001136272
3,0.2,mixed_novel_orthonormal,HLA-binding,0.7657694652425134,0.23423053475748656,0.014838083862420581,0.7655470596716178
3,0.2,diverse_properties,HIV-protease,0.797060049773498,0.20293995022650202,0.06672190419267221,0.041522270611537904
3,0.2,diverse_properties,T-cell-epitopes,0.7427670296829813,0.25723297031701875,0.3385422437347274,0.7005566816979574
3,0.2,diverse_properties,HLA-binding,0.8179645718969719,0.18203542810302809,0.4339141776941191,0.6605708752625588
3,0.2,similar_properties,HIV-protease,0.842444107433338,0.15755589256666203,0.5732889351072565,0.4261246084612791
3,0.2,similar_properties,T-cell-epitopes,0.7731714065574752,0.22682859344252482,0.6991493535580685,0.8103704982813645
3,0.2,similar_properties,HLA-binding,0.8156709549162648,0.18432904508373515,0.2742734623348113,0.21541431456054216
3,0.4,novel_only,HIV-protease,0.8320849257888397,0.16791507421116025,0.7491687141385017,0.1814105007899186
3,0.4,novel_only,T-cell-epitopes,0.7197685754644333,0.2802314245355667,0.2179887296764793,0.2587897370183193
3,0.4,novel_only,HLA-binding,0.7661624411958853,0.23383755880411472,0.764068869157799,0.30380491197439674
3,0.4,orthonormal_only,HIV-protease,0.8924309011387546,0.10756909886124544,0.086402851130571,0.16490092236558074
3,0.4,orthonormal_only,T-cell-epitopes,0.8597423941058495,0.14025760589415048,0.024931781119200913,0.05707340138928829
3,0.4,orthonormal_only,HLA-binding,0.7880474691335247,0.21195253086647525,0.6779526785365324,0.86786742741635
3,0.4,mixed_novel_orthonormal,HIV-protease,0.7953208770523988,0.20467912294760116,0.2674968133318767,0.12404457408775116
3,0.4,mixed_novel_orthonormal,T-cell-epitopes,0.7594063599080692,0.24059364009193085,0.6718666719775905,0.8016216965157128
3,0.4,mixed_novel_orthonormal,HLA-binding,0.8519475874733753,0.1480524125266247,0.8723378624754743,0.27639125644136986
3,0.4,diverse_properties,HIV-protease,0.7916603340991187,0.20833966590088127,0.2391477155367675,0.5471022897878102
3,0.4,diverse_properties,T-cell-epitopes,0.8806626156219322,0.11933738437806785,0.617993397284643,0.6151316311704766
3,0.4,diverse_properties,HLA-binding,0.7306048761722029,0.26939512382779707,0.7048279971056272,0.14436632079583822
3,0.4,similar_properties,HIV-protease,0.8601314442778328,0.13986855572216716,0.5951141395543268,0.6933855399669856
3,0.4,similar_properties,T-cell-epitopes,0.7627732022409532,0.23722679775904676,0.13320740331765557,0.5071056037939983
3,0.4,similar_properties,HLA-binding,0.7200712162855694,0.27992878371443064,0.5598680261032505,0.47349917339847547
3,0.6000000000000001,novel_only,HIV-protease,0.8961918470499496,0.10380815295005041,0.8256201550071544,0.40014559008834927
3,0.6000000000000001,novel_only,T-cell-epitopes,0.7207628378762733,0.27923716212372673,0.9686774340754787,0.9330005015663344
3,0.6000000000000001,novel_only,HLA-binding,0.8097979721394596,0.1902020278605404,0.6084112773998048,0.3610415790435869
3,0.6000000000000001,orthonormal_only,HIV-protease,0.7534489371808956,0.24655106281910444,0.060437006192515574,0.7869559015972373
3,0.6000000000000001,orthonormal_only,T-cell-epitopes,0.8467341135037407,0.15326588649625927,0.09035204442777611,0.5020936883714745
3,0.6000000000000001,orthonormal_only,HLA-binding,0.7102331569517818,0.2897668430482182,0.4571350682485952,0.23388574129985562
3,0.6000000000000001,mixed_novel_orthonormal,HIV-protease,0.7317864798024638,0.2682135201975362,0.33068294021550004,0.8388361762682391
3,0.6000000000000001,mixed_novel_orthonormal,T-cell-epitopes,0.819314213039399,0.180685786960601,0.7074307370061133,0.1307385281197314
3,0.6000000000000001,mixed_novel_orthonormal,HLA-binding,0.7296386153913835,0.2703613846086165,0.45247566436583697,0.648046944738694
3,0.6000000000000001,diverse_properties,HIV-protease,0.7605229571416383,0.2394770428583617,0.876628610751685,0.06547140652530314
3,0.6000000000000001,diverse_properties,T-cell-epitopes,0.7101803798349564,0.2898196201650436,0.09852405522628793,0.6986204860495577
3,0.6000000000000001,diverse_properties,HLA-binding,0.8119290876355854,0.18807091236441464,0.024429495644058163,0.43062080566693917
